project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
spacy,3,Function,ST,0,0,0.24547219276428223,490.0,0.5005107252298263,Not applicable,Not applicable
spacy,4,Function,ST,1,0,0.20963692665100098,1.0,0.0010298661174047373,Not applicable,Not applicable
spacy,5,Function,ST,1,0,0.41442179679870605,2.0,0.0020639834881320948,Not applicable,Not applicable
spacy,6,Function,ST,0,1,0.26052165031433105,481.5,0.5005197505197505,Not applicable,Not applicable
thefuck,2,Function,ST,0,0,0.4209434986114502,280.5,0.5008928571428571,Not applicable,Not applicable
thefuck,3,Function,ST,0,0,0.2850189208984375,277.5,0.5009025270758123,Not applicable,Not applicable
thefuck,4,Function,ST,1,0,0.8989002704620361,1.0,0.0018726591760299626,Not applicable,Not applicable
thefuck,6,Function,ST,1,0,0.5498056411743164,1.0,0.0018867924528301887,Not applicable,Not applicable
thefuck,7,Function,ST,0,0,0.3808603286743164,258.5,0.500968992248062,Not applicable,Not applicable
thefuck,8,Function,ST,0,0,0.40288686752319336,164.33333333333334,0.3340108401084011,Not applicable,Not applicable
thefuck,13,Function,ST,0,0,0.4605858325958252,117.66666666666667,0.33428030303030304,Not applicable,Not applicable
thefuck,14,Function,ST,0,1,0.4658629894256592,171.0,0.501466275659824,Not applicable,Not applicable
thefuck,15,Function,ST,0,0,0.29261040687561035,113.33333333333333,0.33431661750245817,Not applicable,Not applicable
thefuck,17,Function,ST,0,0,8.080394744873047,82.0,0.25076452599388377,Not applicable,Not applicable
thefuck,19,Function,ST,0,0,0.4408998489379883,160.5,0.5015625,Not applicable,Not applicable
thefuck,20,Function,ST,0,0,0.66213059425354,107.33333333333333,0.3343717549325026,Not applicable,Not applicable
thefuck,25,Function,ST,0,0,0.44376707077026367,138.5,0.5018115942028986,Not applicable,Not applicable
thefuck,26,Function,ST,0,0,0.38178014755249023,139.5,0.5017985611510791,Not applicable,Not applicable
thefuck,28,Function,ST,0,0,0.6995997428894043,137.5,0.5018248175182481,Not applicable,Not applicable
thefuck,29,Function,ST,0,0,0.3748607635498047,137.5,0.5018248175182481,Not applicable,Not applicable
tornado,1,Function,ST,0,0,0.5934534072875977,555.0,0.5004508566275925,Not applicable,Not applicable
tornado,5,Function,ST,0,1,0.6924958229064941,648.0,0.5003861003861004,Not applicable,Not applicable
tornado,6,Function,ST,0,0,0.7355942726135254,431.6666666666667,0.333590932509016,Not applicable,Not applicable
tornado,8,Function,ST,0,0,0.7850687503814697,635.5,0.5003937007874015,Not applicable,Not applicable
tqdm,4,Function,ST,1,0,1.6094095706939697,1.0,0.010101010101010102,Not applicable,Not applicable
tqdm,5,Function,ST,1,1,2.316253185272217,47.5,0.510752688172043,Not applicable,Not applicable
tqdm,6,Function,ST,1,0,1.8079266548156738,1.0,0.01098901098901099,Not applicable,Not applicable
tqdm,7,Function,ST,1,0,0.6752321720123291,91,1.0,Not applicable,Not applicable
tqdm,8,Function,ST,0,0,0.5377602577209473,26.5,0.5096153846153846,Not applicable,Not applicable
tqdm,9,Function,ST,1,1,0.9712021350860596,1.0,0.07142857142857142,Not applicable,Not applicable
youtube-dl,1,Function,ST,0,0,9.014769315719604,1340.0,0.5001866368047779,Not applicable,Not applicable
youtube-dl,2,Function,ST,0,0,2.4230871200561523,1297.5,0.5001927525057825,Not applicable,Not applicable
youtube-dl,6,Function,ST,0,1,1.6094958782196045,582.0,0.3335243553008596,Not applicable,Not applicable
youtube-dl,7,Function,ST,0,1,1.6091067790985107,560.0,0.33353186420488384,Not applicable,Not applicable
youtube-dl,13,Function,ST,0,1,4.4583740234375,1401.5,0.5001784439685939,Not applicable,Not applicable
youtube-dl,15,Function,ST,0,0,5.735435724258423,1307.5,0.5001912777352716,Not applicable,Not applicable
youtube-dl,17,Function,ST,1,0,2.623234510421753,1.0,0.0004008016032064128,Not applicable,Not applicable
youtube-dl,18,Function,ST,0,0,1.7355661392211914,1241.5,0.500201450443191,Not applicable,Not applicable
youtube-dl,20,Function,ST,0,0,4.878852128982544,1235.5,0.5002024291497976,Not applicable,Not applicable
youtube-dl,21,Function,ST,0,1,7.63627290725708,1200.5,0.5002083333333334,Not applicable,Not applicable
youtube-dl,24,Function,ST,0,1,6.176683664321899,1131.5,0.5002210433244916,Not applicable,Not applicable
youtube-dl,25,Function,ST,0,0,4.928215503692627,727.0,0.33348623853211007,Not applicable,Not applicable
youtube-dl,31,Function,ST,0,1,2.0314178466796875,381.3333333333333,0.3336249635462234,Not applicable,Not applicable
youtube-dl,34,Function,ST,0,1,1.961803674697876,357.0,0.3336448598130841,Not applicable,Not applicable
youtube-dl,41,Function,ST,0,0,1.329451322555542,372.0,0.5006729475100942,Not applicable,Not applicable
youtube-dl,43,Function,ST,0,0,1.7020924091339111,326.0,0.500768049155146,Not applicable,Not applicable
